albumentations-team+albumentations,0.5.1,760,Method,Top@1,Top@5,MRR
ray-project+ray,ray-0.8.6,9379,bjXnet,0.2428571428571428,0.3428571428571428,0.2428571428571428
ray-project+ray,ray-0.8.6,9379,bjXnet,0.1043478260869565,0.2043478260869565,0.1043478260869565
ray-project+ray,ray-0.8.6,9432,bjXnet,0.1188679245283018,0.2188679245283018,0.1188679245283018
ray-project+ray,ray-0.8.6,9432,bjXnet,0.10675675675675671,0.2067567567567567,0.10675675675675671
ray-project+ray,ray-0.8.6,9441,bjXnet,0.1666666666666666,0.2666666666666666,0.1411458333333333
ray-project+ray,ray-0.8.6,9441,bjXnet,0.108695652173913,0.208695652173913,0.1080791693705386
ray-project+ray,ray-0.8.6,9505,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.6,9505,bjXnet,0.10408163265306121,0.2040816326530612,0.10408163265306121
ray-project+ray,ray-0.8.6,9541,bjXnet,0.6,0.7,0.37564102564102564
ray-project+ray,ray-0.8.6,9541,bjXnet,1.0,1.0,0.632258064516129
ray-project+ray,ray-0.8.6,9553,bjXnet,0.15000000000000002,0.25,0.15000000000000002
ray-project+ray,ray-0.8.6,9553,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.6,9558,bjXnet,0.1063694267515923,0.2063694267515923,0.1063694267515923
ray-project+ray,ray-0.8.6,9558,bjXnet,0.11724137931034481,0.21724137931034482,0.11724137931034481
ray-project+ray,ray-0.8.6,9585,bjXnet,0.43333333333333335,0.5333333333333333,0.5166666666666666
ray-project+ray,ray-0.8.6,9585,bjXnet,0.2111111111111111,0.3111111111111111,0.25555555555555554
ray-project+ray,ray-0.8.6,9631,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-0.8.6,9631,bjXnet,0.101628664495114,0.20162866449511402,0.101628664495114
ray-project+ray,ray-0.8.6,9654,bjXnet,0.6,0.7,0.37
ray-project+ray,ray-0.8.6,9654,bjXnet,0.225,0.325,0.1778846153846153
ray-project+ray,ray-0.8.6,9659,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.6,9659,bjXnet,0.1188679245283018,0.2188679245283018,0.1188679245283018
ray-project+ray,ray-0.8.6,9662,bjXnet,1.0,1.0,0.85
ray-project+ray,ray-0.8.6,9662,bjXnet,0.43333333333333335,0.5333333333333333,0.31929824561403497
ray-project+ray,ray-0.8.6,9667,bjXnet,0.6,0.7,0.2503436266782067
ray-project+ray,ray-0.8.6,9667,bjXnet,0.15000000000000002,0.25,0.1285855244037123
ray-project+ray,ray-0.8.6,9933,bjXnet,0.6,0.7,0.270714979849682
ray-project+ray,ray-0.8.6,9933,bjXnet,0.43333333333333335,0.5333333333333333,0.1584132543765061
ray-project+ray,ray-0.8.6,9982,bjXnet,0.6,0.7,0.4088235294117647
ray-project+ray,ray-0.8.6,9982,bjXnet,0.101628664495114,0.20162866449511402,0.1020249860005836
ray-project+ray,ray-0.8.7,10068,bjXnet,0.11020408163265301,0.210204081632653,0.11020408163265301
ray-project+ray,ray-0.8.7,10068,bjXnet,0.101187648456057,0.20118764845605702,0.101187648456057
ray-project+ray,ray-0.8.7,10077,bjXnet,1.0,1.0,0.7
ray-project+ray,ray-0.8.7,10077,bjXnet,1.0,1.0,0.6333333333333333
ray-project+ray,ray-0.8.7,10082,bjXnet,1.0,1.0,0.65
ray-project+ray,ray-0.8.7,10082,bjXnet,0.2666666666666666,0.3666666666666666,0.2944444444444444
ray-project+ray,ray-0.8.7,10117,bjXnet,0.10675675675675671,0.2067567567567567,0.10675675675675671
ray-project+ray,ray-0.8.7,10117,bjXnet,0.10373134328358201,0.203731343283582,0.10373134328358201
ray-project+ray,ray-0.8.7,10134,bjXnet,0.14,0.24000000000000002,0.14
ray-project+ray,ray-0.8.7,10134,bjXnet,0.1040322580645161,0.2040322580645161,0.1040322580645161
ray-project+ray,ray-0.8.7,10138,bjXnet,0.1357142857142857,0.2357142857142857,0.1476509367654998
ray-project+ray,ray-0.8.7,10138,bjXnet,0.1769230769230769,0.27692307692307694,0.1822244483007336
ray-project+ray,ray-0.8.7,10150,bjXnet,0.1588235294117647,0.25882352941176473,0.1588235294117647
ray-project+ray,ray-0.8.7,10150,bjXnet,0.1041493775933609,0.2041493775933609,0.1041493775933609
ray-project+ray,ray-0.8.7,10165,bjXnet,0.6,0.7,0.6094696969696969
ray-project+ray,ray-0.8.7,10165,bjXnet,0.1178571428571428,0.2178571428571428,0.12738095238095232
ray-project+ray,ray-0.8.7,10228,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.7,10228,bjXnet,0.10980392156862741,0.2098039215686274,0.10980392156862741
ray-project+ray,ray-0.8.7,10258,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-0.8.7,10258,bjXnet,0.10357142857142851,0.20357142857142851,0.10357142857142851
ray-project+ray,ray-0.8.7,10270,bjXnet,0.30000000000000004,0.4,0.1671784399793902
ray-project+ray,ray-0.8.7,10270,bjXnet,0.6,0.7,0.1586169015085668
ray-project+ray,ray-0.8.7,10319,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
ray-project+ray,ray-0.8.7,10319,bjXnet,0.15000000000000002,0.25,0.15000000000000002
ray-project+ray,ray-0.8.7,10343,bjXnet,0.2111111111111111,0.3111111111111111,0.1782828282828282
ray-project+ray,ray-0.8.7,10343,bjXnet,0.103875968992248,0.20387596899224802,0.1055876195326203
ray-project+ray,ray-0.8.7,10372,bjXnet,0.11818181818181811,0.21818181818181812,0.1110972542418531
ray-project+ray,ray-0.8.7,10372,bjXnet,0.10132802124833991,0.2013280212483399,0.10324542299645871
ray-project+ray,ray-0.8.7,10408,bjXnet,1.0,1.0,0.8042857142857143
ray-project+ray,ray-0.8.7,10408,bjXnet,0.30000000000000004,0.4,0.2138607035333355
ray-project+ray,ray-0.8.7,10433,bjXnet,0.35,0.45,0.2608296117946709
ray-project+ray,ray-0.8.7,10433,bjXnet,0.43333333333333335,0.5333333333333333,0.28559347164036997
ray-project+ray,ray-0.8.7,10511,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-0.8.7,10511,bjXnet,0.10196463654223961,0.20196463654223962,0.10196463654223961
ray-project+ray,ray-0.8.7,10545,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.7,10545,bjXnet,0.1042553191489361,0.2042553191489361,0.1042553191489361
ray-project+ray,ray-0.8.7,10562,bjXnet,0.2111111111111111,0.3111111111111111,0.1711366538952745
ray-project+ray,ray-0.8.7,10562,bjXnet,0.1588235294117647,0.25882352941176473,0.1566125051419169
ray-project+ray,ray-0.8.7,10574,bjXnet,0.2111111111111111,0.3111111111111111,0.1714285714285714
ray-project+ray,ray-0.8.7,10574,bjXnet,0.2428571428571428,0.3428571428571428,0.2623376623376623
ray-project+ray,ray-0.8.7,10585,bjXnet,0.1666666666666666,0.2666666666666666,0.175
ray-project+ray,ray-0.8.7,10585,bjXnet,0.43333333333333335,0.5333333333333333,0.3666666666666666
ray-project+ray,ray-0.8.7,10637,bjXnet,0.35,0.45,0.35
ray-project+ray,ray-0.8.7,10637,bjXnet,0.101953125,0.201953125,0.101953125
ray-project+ray,ray-0.8.7,10653,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-0.8.7,10653,bjXnet,0.6,0.7,0.5722222222222221
ray-project+ray,ray-0.8.7,10668,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-0.8.7,10668,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
ray-project+ray,ray-0.8.7,10791,bjXnet,0.12040816326530611,0.2204081632653061,0.1179657250829805
ray-project+ray,ray-0.8.7,10791,bjXnet,0.225,0.325,0.20719814241486062
ray-project+ray,ray-0.8.7,10810,bjXnet,0.1222222222222222,0.2222222222222222,0.12254917276666871
ray-project+ray,ray-0.8.7,10810,bjXnet,0.14347826086956522,0.2434782608695652,0.125568086087435
ray-project+ray,ray-0.8.7,10902,bjXnet,0.2,0.30000000000000004,0.17941176470588233
ray-project+ray,ray-0.8.7,10902,bjXnet,0.6,0.7,0.40555555555555556
ray-project+ray,ray-0.8.7,10993,bjXnet,0.6,0.7,0.2855229535641906
ray-project+ray,ray-0.8.7,10993,bjXnet,0.43333333333333335,0.5333333333333333,0.22021787528654763
ray-project+ray,ray-0.8.7,11018,bjXnet,0.132258064516129,0.23225806451612901,0.12775693923480871
ray-project+ray,ray-0.8.7,11018,bjXnet,0.19090909090909092,0.2909090909090909,0.16132756132756132
ray-project+ray,ray-0.8.7,11038,bjXnet,1.0,1.0,0.7
ray-project+ray,ray-0.8.7,11038,bjXnet,0.10124378109452731,0.2012437810945273,0.10184140274238561
ray-project+ray,ray-0.8.7,11047,bjXnet,0.1666666666666666,0.2666666666666666,0.1666666666666666
ray-project+ray,ray-0.8.7,11047,bjXnet,0.10272479564032691,0.20272479564032692,0.10272479564032691
ray-project+ray,ray-0.8.7,11071,bjXnet,0.1075757575757575,0.20757575757575752,0.1075757575757575
ray-project+ray,ray-0.8.7,11071,bjXnet,0.11666666666666661,0.21666666666666662,0.11666666666666661
ray-project+ray,ray-1.0.0,11178,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.0,11178,bjXnet,0.30000000000000004,0.4,0.30000000000000004
ray-project+ray,ray-1.0.0,11212,bjXnet,0.6,0.7,0.3248120300751879
ray-project+ray,ray-1.0.0,11212,bjXnet,0.1333333333333333,0.2333333333333333,0.1190597773746332
ray-project+ray,ray-1.0.0,11294,bjXnet,1.0,1.0,0.7111111111111111
ray-project+ray,ray-1.0.0,11294,bjXnet,0.1208333333333333,0.22083333333333333,0.12191091954022981
ray-project+ray,ray-1.0.0,11296,bjXnet,0.1117647058823529,0.2117647058823529,0.1117647058823529
ray-project+ray,ray-1.0.0,11296,bjXnet,0.10308641975308641,0.20308641975308642,0.10308641975308641
ray-project+ray,ray-1.0.0,11309,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.0,11309,bjXnet,0.10178253119429591,0.2017825311942959,0.10178253119429591
ray-project+ray,ray-1.0.0,11404,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.0,11404,bjXnet,0.10313479623824451,0.2031347962382445,0.1036815630239848
ray-project+ray,ray-1.0.0,11434,bjXnet,0.1384615384615384,0.23846153846153842,0.1415244141887054
ray-project+ray,ray-1.0.0,11434,bjXnet,0.137037037037037,0.23703703703703702,0.1409245439115535
ray-project+ray,ray-1.0.0,11473,bjXnet,0.2428571428571428,0.3428571428571428,0.2428571428571428
ray-project+ray,ray-1.0.0,11473,bjXnet,0.1178571428571428,0.2178571428571428,0.1178571428571428
ray-project+ray,ray-1.0.0,11484,bjXnet,0.1033112582781456,0.2033112582781456,0.1033112582781456
ray-project+ray,ray-1.0.0,11484,bjXnet,0.10354609929078011,0.2035460992907801,0.10354609929078011
ray-project+ray,ray-1.0.0,11514,bjXnet,1.0,1.0,0.46272944932162796
ray-project+ray,ray-1.0.0,11514,bjXnet,1.0,1.0,0.4432613325220566
ray-project+ray,ray-1.0.0,11551,bjXnet,0.6,0.7,0.42125603864734296
ray-project+ray,ray-1.0.0,11551,bjXnet,0.6,0.7,0.3239766081871345
ray-project+ray,ray-1.0.0,11558,bjXnet,1.0,1.0,0.85
ray-project+ray,ray-1.0.0,11558,bjXnet,0.2428571428571428,0.3428571428571428,0.1806028833551769
ray-project+ray,ray-1.0.0,11571,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.0,11571,bjXnet,0.1135135135135135,0.2135135135135135,0.1135135135135135
ray-project+ray,ray-1.0.0,11591,bjXnet,0.35,0.45,0.40555555555555556
ray-project+ray,ray-1.0.0,11591,bjXnet,0.1014925373134328,0.2014925373134328,0.10297546003091451
ray-project+ray,ray-1.0.0,11631,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.0,11631,bjXnet,0.14,0.24000000000000002,0.14
ray-project+ray,ray-1.0.0,11634,bjXnet,0.103610108303249,0.20361010830324902,0.103610108303249
ray-project+ray,ray-1.0.0,11634,bjXnet,0.15000000000000002,0.25,0.15000000000000002
ray-project+ray,ray-1.0.0,11670,bjXnet,0.6,0.7,0.3030863699037809
ray-project+ray,ray-1.0.0,11670,bjXnet,1.0,1.0,0.35961655715176843
ray-project+ray,ray-1.0.0,11760,bjXnet,0.125,0.225,0.125
ray-project+ray,ray-1.0.0,11760,bjXnet,0.1032679738562091,0.20326797385620912,0.1032679738562091
ray-project+ray,ray-1.0.1,11858,bjXnet,0.14,0.24000000000000002,0.14
ray-project+ray,ray-1.0.1,11858,bjXnet,0.1010460251046025,0.2010460251046025,0.1010460251046025
ray-project+ray,ray-1.0.1,11924,bjXnet,0.14,0.24000000000000002,0.14
ray-project+ray,ray-1.0.1,11924,bjXnet,0.1010460251046025,0.2010460251046025,0.1010460251046025
ray-project+ray,ray-1.0.1,11932,bjXnet,0.10833333333333331,0.20833333333333331,0.10833333333333331
ray-project+ray,ray-1.0.1,11932,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
ray-project+ray,ray-1.0.1,11947,bjXnet,0.1070422535211267,0.2070422535211267,0.1070422535211267
ray-project+ray,ray-1.0.1,11947,bjXnet,0.11315789473684211,0.2131578947368421,0.11315789473684211
ray-project+ray,ray-1.0.1,11951,bjXnet,0.1555555555555555,0.25555555555555554,0.1503880138761576
ray-project+ray,ray-1.0.1,11951,bjXnet,0.2,0.30000000000000004,0.150779762232022
ray-project+ray,ray-1.0.1,12004,bjXnet,0.2666666666666666,0.3666666666666666,0.206060606060606
ray-project+ray,ray-1.0.1,12004,bjXnet,0.1106382978723404,0.2106382978723404,0.1158454647256438
ray-project+ray,ray-1.0.1,12047,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1,12047,bjXnet,0.127027027027027,0.227027027027027,0.127027027027027
ray-project+ray,ray-1.0.1,12083,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.1,12083,bjXnet,0.10168918918918911,0.2016891891891891,0.10168918918918911
ray-project+ray,ray-1.0.1,12104,bjXnet,0.6,0.7,0.4806818181818182
ray-project+ray,ray-1.0.1,12104,bjXnet,1.0,1.0,0.511038961038961
ray-project+ray,ray-1.0.1.post1,12126,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12126,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
ray-project+ray,ray-1.0.1.post1,12137,bjXnet,0.6,0.7,0.2138712793736599
ray-project+ray,ray-1.0.1.post1,12137,bjXnet,0.6,0.7,0.29092189604135343
ray-project+ray,ray-1.0.1.post1,12163,bjXnet,0.12040816326530611,0.2204081632653061,0.1277479412817758
ray-project+ray,ray-1.0.1.post1,12163,bjXnet,0.2,0.30000000000000004,0.16369863013698632
ray-project+ray,ray-1.0.1.post1,12172,bjXnet,0.1384615384615384,0.23846153846153842,0.1353036933834113
ray-project+ray,ray-1.0.1.post1,12172,bjXnet,0.2428571428571428,0.3428571428571428,0.157425942444187
ray-project+ray,ray-1.0.1.post1,12181,bjXnet,0.225,0.325,0.225
ray-project+ray,ray-1.0.1.post1,12181,bjXnet,0.1588235294117647,0.25882352941176473,0.1588235294117647
ray-project+ray,ray-1.0.1.post1,12195,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-1.0.1.post1,12195,bjXnet,0.110752688172043,0.210752688172043,0.110752688172043
ray-project+ray,ray-1.0.1.post1,12214,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12214,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12233,bjXnet,1.0,1.0,0.6454545454545454
ray-project+ray,ray-1.0.1.post1,12233,bjXnet,0.2666666666666666,0.3666666666666666,0.18482142857142853
ray-project+ray,ray-1.0.1.post1,12244,bjXnet,0.6,0.7,0.33611111111111114
ray-project+ray,ray-1.0.1.post1,12244,bjXnet,0.6,0.7,0.27619825708060997
ray-project+ray,ray-1.0.1.post1,12255,bjXnet,0.2428571428571428,0.3428571428571428,0.2428571428571428
ray-project+ray,ray-1.0.1.post1,12255,bjXnet,0.35,0.45,0.35
ray-project+ray,ray-1.0.1.post1,12326,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-1.0.1.post1,12326,bjXnet,0.30000000000000004,0.4,0.30000000000000004
ray-project+ray,ray-1.0.1.post1,12378,bjXnet,1.0,1.0,0.8875
ray-project+ray,ray-1.0.1.post1,12378,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12382,bjXnet,0.6,0.7,0.49285714285714277
ray-project+ray,ray-1.0.1.post1,12382,bjXnet,0.43333333333333335,0.5333333333333333,0.5166666666666666
ray-project+ray,ray-1.0.1.post1,12384,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12384,bjXnet,0.1037593984962406,0.2037593984962406,0.1037593984962406
ray-project+ray,ray-1.0.1.post1,12392,bjXnet,0.2,0.30000000000000004,0.2
ray-project+ray,ray-1.0.1.post1,12392,bjXnet,0.10349650349650341,0.20349650349650342,0.10349650349650341
ray-project+ray,ray-1.0.1.post1,12395,bjXnet,0.1769230769230769,0.27692307692307694,0.15600539811066122
ray-project+ray,ray-1.0.1.post1,12395,bjXnet,0.11,0.21000000000000002,0.11125
ray-project+ray,ray-1.0.1.post1,12441,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12441,bjXnet,0.10390625,0.20390625,0.10390625
ray-project+ray,ray-1.0.1.post1,12443,bjXnet,0.11587301587301581,0.2158730158730158,0.11587301587301581
ray-project+ray,ray-1.0.1.post1,12443,bjXnet,0.1125,0.21250000000000002,0.1125
ray-project+ray,ray-1.0.1.post1,12461,bjXnet,0.12439024390243901,0.224390243902439,0.12439024390243901
ray-project+ray,ray-1.0.1.post1,12461,bjXnet,0.127027027027027,0.227027027027027,0.127027027027027
ray-project+ray,ray-1.0.1.post1,12466,bjXnet,0.6,0.7,0.4011890606420928
ray-project+ray,ray-1.0.1.post1,12466,bjXnet,1.0,1.0,0.7677316293929712
ray-project+ray,ray-1.0.1.post1,12483,bjXnet,0.1208333333333333,0.22083333333333333,0.11959097859327211
ray-project+ray,ray-1.0.1.post1,12483,bjXnet,0.125,0.225,0.12050000000000001
ray-project+ray,ray-1.0.1.post1,12516,bjXnet,0.11052631578947361,0.21052631578947362,0.11381016644174531
ray-project+ray,ray-1.0.1.post1,12516,bjXnet,0.1013908205841446,0.20139082058414462,0.1019596327952328
ray-project+ray,ray-1.0.1.post1,12521,bjXnet,0.2428571428571428,0.3428571428571428,0.2232729005240853
ray-project+ray,ray-1.0.1.post1,12521,bjXnet,0.43333333333333335,0.5333333333333333,0.28114478114478114
ray-project+ray,ray-1.0.1.post1,12531,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12531,bjXnet,0.1076923076923076,0.20769230769230762,0.1076923076923076
ray-project+ray,ray-1.0.1.post1,12565,bjXnet,1.0,1.0,0.4892773892773892
ray-project+ray,ray-1.0.1.post1,12565,bjXnet,0.6,0.7,0.2793639349515341
ray-project+ray,ray-1.0.1.post1,12575,bjXnet,0.1303030303030303,0.23030303030303031,0.1303030303030303
ray-project+ray,ray-1.0.1.post1,12575,bjXnet,0.1277777777777777,0.22777777777777772,0.1277777777777777
ray-project+ray,ray-1.0.1.post1,12582,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.1.post1,12582,bjXnet,0.1666666666666666,0.2666666666666666,0.1666666666666666
ray-project+ray,ray-1.0.1.post1,12622,bjXnet,0.6,0.7,0.42733294930875576
ray-project+ray,ray-1.0.1.post1,12622,bjXnet,0.2666666666666666,0.3666666666666666,0.2093179513184584
ray-project+ray,ray-1.0.1.post1,12643,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12643,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-1.0.1.post1,12649,bjXnet,1.0,1.0,0.7666666666666666
ray-project+ray,ray-1.0.1.post1,12649,bjXnet,0.6,0.7,0.36785714285714277
ray-project+ray,ray-1.0.1.post1,12650,bjXnet,0.35,0.45,0.35
ray-project+ray,ray-1.0.1.post1,12650,bjXnet,0.1019801980198019,0.2019801980198019,0.1019801980198019
ray-project+ray,ray-1.0.1.post1,12678,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
ray-project+ray,ray-1.0.1.post1,12678,bjXnet,0.2428571428571428,0.3428571428571428,0.2428571428571428
ray-project+ray,ray-1.0.1.post1,12758,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.0.1.post1,12758,bjXnet,0.10389105058365751,0.2038910505836575,0.10389105058365751
ray-project+ray,ray-1.0.1.post1,12779,bjXnet,0.12272727272727271,0.22272727272727272,0.11905594405594401
ray-project+ray,ray-1.0.1.post1,12779,bjXnet,0.1042372881355932,0.20423728813559322,0.10369097111182171
ray-project+ray,ray-1.0.1.post1,12831,bjXnet,0.2666666666666666,0.3666666666666666,0.2666666666666666
ray-project+ray,ray-1.0.1.post1,12831,bjXnet,0.225,0.325,0.225
ray-project+ray,ray-1.0.1.post1,12859,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.1.post1,12859,bjXnet,0.10337837837837831,0.2033783783783783,0.10337837837837831
ray-project+ray,ray-1.0.1.post1,12881,bjXnet,0.1333333333333333,0.2333333333333333,0.1241854636591478
ray-project+ray,ray-1.0.1.post1,12881,bjXnet,0.110752688172043,0.210752688172043,0.1153763440860215
ray-project+ray,ray-1.0.1.post1,12883,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.1.post1,12883,bjXnet,0.1106382978723404,0.2106382978723404,0.1106382978723404
ray-project+ray,ray-1.0.1.post1,12937,bjXnet,0.6,0.7,0.2728032404028608
ray-project+ray,ray-1.0.1.post1,12937,bjXnet,0.10350877192982451,0.2035087719298245,0.1083941683593998
ray-project+ray,ray-1.0.1.post1,12969,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.0.1.post1,12969,bjXnet,0.1625,0.2625,0.1625
ray-project+ray,ray-1.0.1.post1,13009,bjXnet,0.6,0.7,0.4088235294117647
ray-project+ray,ray-1.0.1.post1,13009,bjXnet,0.6,0.7,0.40263157894736845
ray-project+ray,ray-1.1.0,13128,bjXnet,1.0,1.0,0.6588235294117647
ray-project+ray,ray-1.1.0,13128,bjXnet,1.0,1.0,0.9333333333333332
ray-project+ray,ray-1.1.0,13200,bjXnet,0.19090909090909092,0.2909090909090909,0.19090909090909092
ray-project+ray,ray-1.1.0,13200,bjXnet,0.10200000000000001,0.202,0.10200000000000001
ray-project+ray,ray-1.1.0,13205,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13205,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13206,bjXnet,0.30000000000000004,0.4,0.30000000000000004
ray-project+ray,ray-1.1.0,13206,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13209,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.1.0,13209,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.1.0,13307,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.1.0,13307,bjXnet,0.1208333333333333,0.22083333333333333,0.1208333333333333
ray-project+ray,ray-1.1.0,13330,bjXnet,0.1625,0.2625,0.1625
ray-project+ray,ray-1.1.0,13330,bjXnet,0.1294117647058823,0.22941176470588232,0.1294117647058823
ray-project+ray,ray-1.1.0,13346,bjXnet,0.2,0.30000000000000004,0.2
ray-project+ray,ray-1.1.0,13346,bjXnet,0.35,0.45,0.35
ray-project+ray,ray-1.1.0,13377,bjXnet,1.0,1.0,0.5101174345076784
ray-project+ray,ray-1.1.0,13377,bjXnet,0.35,0.45,0.2312024353120243
ray-project+ray,ray-1.1.0,13403,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13403,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13415,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.1.0,13415,bjXnet,0.1416666666666666,0.2416666666666666,0.1502450980392156
ray-project+ray,ray-1.1.0,13419,bjXnet,1.0,1.0,1.0
ray-project+ray,ray-1.1.0,13419,bjXnet,0.2,0.30000000000000004,0.1954545454545454
ray-project+ray,ray-1.1.0,13463,bjXnet,0.225,0.325,0.225
ray-project+ray,ray-1.1.0,13463,bjXnet,0.6,0.7,0.6
ray-project+ray,ray-1.1.0,13475,bjXnet,0.35,0.45,0.2685185185185185
ray-project+ray,ray-1.1.0,13475,bjXnet,0.19090909090909092,0.2909090909090909,0.1858585858585858
ray-project+ray,ray-1.1.0,13551,bjXnet,0.6,0.7,0.4125
ray-project+ray,ray-1.1.0,13551,bjXnet,0.1013089005235602,0.2013089005235602,0.1019616398042637
tensorflow+addons,v0.10.0,1856,bjXnet,1.0,1.0,1.0
tensorflow+addons,v0.10.0,1856,bjXnet,1.0,1.0,1.0
tensorflow+addons,v0.10.0,1870,bjXnet,1.0,1.0,1.0
tensorflow+addons,v0.10.0,1870,bjXnet,1.0,1.0,1.0
tensorflow+addons,v0.10.0,1900,bjXnet,1.0,1.0,0.9333333333333332
tensorflow+addons,v0.10.0,1900,bjXnet,1.0,1.0,0.7428571428571428
tensorflow+addons,v0.10.0,1920,bjXnet,1.0,1.0,0.6178571428571429
tensorflow+addons,v0.10.0,1920,bjXnet,0.19090909090909092,0.2909090909090909,0.1662878787878787
tensorflow+addons,v0.10.0,1934,bjXnet,0.6,0.7,0.55
tensorflow+addons,v0.10.0,1934,bjXnet,0.10526315789473681,0.20526315789473681,0.10781292609762741
tensorflow+addons,v0.10.0,1942,bjXnet,0.12325581395348831,0.2232558139534883,0.12325581395348831
tensorflow+addons,v0.10.0,1942,bjXnet,0.1068027210884353,0.2068027210884353,0.1068027210884353
tensorflow+addons,v0.10.0,1957,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
tensorflow+addons,v0.10.0,1957,bjXnet,0.2111111111111111,0.3111111111111111,0.2111111111111111
tensorflow+addons,v0.10.0,1962,bjXnet,1.0,1.0,0.6833333333333333
tensorflow+addons,v0.10.0,1962,bjXnet,0.43333333333333335,0.5333333333333333,0.5166666666666666
tensorflow+addons,v0.10.0,1968,bjXnet,1.0,1.0,0.5718612930361112
tensorflow+addons,v0.10.0,1968,bjXnet,1.0,1.0,0.6364002609228955
tensorflow+addons,v0.10.0,2006,bjXnet,1.0,1.0,1.0
tensorflow+addons,v0.10.0,2006,bjXnet,0.35,0.45,0.2704545454545454
tensorflow+addons,v0.11.1,2092,bjXnet,1.0,1.0,0.5767676767676767
tensorflow+addons,v0.11.1,2092,bjXnet,0.6,0.7,0.3373015873015873
tensorflow+addons,v0.11.1,2094,bjXnet,0.43333333333333335,0.5333333333333333,0.3916666666666666
tensorflow+addons,v0.11.1,2094,bjXnet,0.1068027210884353,0.2068027210884353,0.1099803079126387
tensorflow+addons,v0.11.1,2113,bjXnet,1.0,1.0,0.7999999999999999
tensorflow+addons,v0.11.1,2113,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
tensorflow+addons,v0.11.2,2132,bjXnet,0.6,0.7,0.2502850513454967
tensorflow+addons,v0.11.2,2132,bjXnet,0.11492537313432831,0.2149253731343283,0.1170304799599422
tensorflow+addons,v0.11.2,2255,bjXnet,0.225,0.325,0.2339285714285714
tensorflow+addons,v0.11.2,2255,bjXnet,0.19090909090909092,0.2909090909090909,0.201010101010101
tensorflow+addons,v0.11.2,2283,bjXnet,0.2,0.30000000000000004,0.21250000000000002
tensorflow+addons,v0.11.2,2283,bjXnet,0.14,0.24000000000000002,0.1422222222222222
